Iteration,Root Node Side Length,Input 0,Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Input 14,Input 15,Input 16,Input 17,Input 18,Input 19,Input 20,Input 21,Input 22,Input 23,Input 24,Input 25,Input 26,Input 27,Input 28,Input 29,Input 30,Input 31,Input 32,Weight 0,Weight 1,Weight 2,Weight 3,Weight 4,Weight 5,Weight 6,Weight 7,Weight 8,Weight 9,Weight 10,Weight 11,Weight 12,Weight 13,Weight 14,Weight 15,Weight 16,Weight 17,Weight 18,Weight 19,Weight 20,Weight 21,Weight 22,Weight 23,Weight 24,Weight 25,Weight 26,Weight 27,Weight 28,Weight 29,Weight 30,Weight 31,Weight 32,Output Signal
1540,23000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3076,-0.0178648,0.00649057,0.00584125,0.00182568,-0.0325091,-0.166025,-0.0266056,-0.00957532,-0.0487561,0.0489864,0.0275484,-0.0123735,-0.0582782,-0.0746625,1.40988,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.080614
1541,23000,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34854,0.241661,0.00583916,-0.0542764,-0.0631388,-0.0958069,-0.169814,-0.0359287,-0.0188984,-0.0580791,0.0173706,0.0275484,-0.0533123,-0.0992171,-0.0746625,1.36894,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.126904
1542,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33152,0.0699289,0.00446081,-0.0383653,-0.0400377,-0.0343444,-0.0957344,0.0540119,0.0710422,0.0318615,-0.0555536,0.0275484,-0.0362959,-0.0822007,-0.0746625,1.38596,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0184713
1543,23000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36238,0.0699289,0.00446081,-0.0383653,-0.0709005,-0.0652072,-0.0957344,0.0231492,0.0401795,0.000998726,-0.0555536,0.0275484,-0.0671587,-0.113063,-0.0746625,1.35509,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0111244
1544,23000,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31689,0.0044053,-0.00097609,0.0029811,0.0151937,-0.048448,-0.176843,-0.068545,0.0493399,0.0127431,-0.0667117,0.0787959,-0.00952607,-0.0554308,-0.0868046,1.40058,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00136123
1545,23000,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33021,0.2392,0.0137896,-0.0499705,-0.0915025,-0.123355,-0.179683,-0.095343,0.0109211,0.00770915,-0.0749951,0.0787959,-0.0228434,-0.0687481,-0.0868046,1.38727,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.129669
1546,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32033,0.066671,0.00796144,-0.0366998,-0.0706169,-0.0667674,-0.106269,-0.0143866,0.0918776,0.0886656,-0.146073,0.0787959,-0.0129644,-0.0588692,-0.0868046,1.39714,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0337519
1547,23000,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35166,0.066671,0.00796144,-0.0366998,-0.101943,-0.0980933,-0.106269,-0.0457124,0.0605518,0.0573398,-0.146073,0.0787959,-0.0442903,-0.090195,-0.0868046,1.36582,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0251433
1548,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31053,-0.22403,0.0103731,0.00198166,-0.0138562,0.0123997,-0.0902511,-0.0719658,0.102573,0.0991942,-0.168577,0.0861664,-0.00316395,-0.0490687,-0.0868046,1.40694,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.172526
1549,23000,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34606,-0.22403,0.0103731,0.00198166,-0.0493873,-0.0231314,-0.0902511,-0.107497,0.0670415,0.0636631,-0.168577,0.0861664,-0.038695,-0.0845998,-0.0868046,1.37141,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.000578436
1550,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32107,-0.164593,-0.0326632,-0.0463807,-0.00948733,-0.0206226,-0.204784,-0.0453086,0.0468953,0.0764174,-0.105324,0.0454755,-0.0136982,-0.0596029,-0.0868046,1.39641,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0499387
1551,23000,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35288,-0.164593,-0.0326632,-0.0463807,-0.0413037,-0.0524389,-0.204784,-0.0771249,0.0150789,0.0446011,-0.105324,0.0454755,-0.0455145,-0.0914193,-0.0868046,1.36459,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.014985
1552,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33378,-0.0746701,-0.00453006,-0.0013671,0.0404591,0.0651066,-0.0515988,-0.0180633,0.00357631,0.0375101,-0.0286656,0.0154647,0.0229343,-0.0229704,-0.136149,1.3837,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.178475
1553,23000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36949,-0.0746701,-0.00453006,-0.0013671,0.00474769,0.0293953,-0.0515988,-0.0537746,-0.032135,0.00179874,-0.0286656,0.0154647,-0.0127771,-0.0586818,-0.136149,1.34799,1.29064,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,1.26914
1554,23000,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2776,-0.168105,-0.00023462,0.00153739,0.00158104,-0.352006,-0.0171392,-0.0147591,-0.0106777,-0.00417779,0.00552206,0.0107231,0.0418566,-0.0143069,-0.0829733,1.30896,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0121524
1555,23000,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25742,-0.0248168,-0.00628499,-0.00357497,0.0661179,-0.287469,-0.0615001,0.00541682,0.00949826,0.0159982,0.00552206,0.0107231,0.0620326,0.00586909,-0.0829733,1.32913,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.109023
1556,23000,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29645,-0.164924,-0.00809413,-0.00345925,0.0592453,-0.294341,-0.0936491,-0.0336047,-0.0295233,-0.0230234,0.00552206,0.0107231,0.0230111,-0.0331524,-0.0829733,1.29011,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0482914
1557,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28185,0.0927253,-0.0144215,-0.0104342,0.0906862,-0.163325,-0.0994154,0.0274885,0.03157,0.0380698,-0.0409803,0.0107231,0.0376019,-0.0185616,-0.0829733,1.3047,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0663769
1558,23000,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31417,0.0927253,-0.0144215,-0.0104342,0.0583717,-0.195639,-0.0994154,-0.00482594,-0.0007445,0.0057554,-0.0409803,0.0107231,0.00528742,-0.0508761,-0.0829733,1.27239,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.022746
1559,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3208,0.0892117,-0.0172783,-0.0130256,-0.0172827,-0.134333,-0.0349816,0.0642006,0.068282,0.0747819,-0.116637,0.0107231,-0.00134321,-0.0575067,-0.0829733,1.26576,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0309676
1560,23000,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32872,0.0492245,-0.0172783,-0.0130256,-0.0252019,-0.142252,-0.0349816,0.0562813,0.0603627,0.0668626,-0.116637,0.0107231,-0.00926247,-0.065426,-0.0829733,1.25784,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00295484
1561,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,-0.0940473,-0.0167418,-0.0113242,-0.0270979,-0.144148,-0.00436597,0.085001,0.0890824,0.0955823,-0.116637,0.0107231,0.0194572,-0.0367063,-0.0829733,1.28656,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0677283
1562,23000,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33235,-0.0940473,-0.0167418,-0.0113242,-0.0594533,-0.176503,-0.00436597,0.0526456,0.056727,0.0632269,-0.116637,0.0107231,-0.0128982,-0.0690617,-0.0829733,1.2542,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00812045
1563,23000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35096,-0.220556,-0.0107269,-0.00649573,-0.0442973,-0.161347,-0.03813,0.0340376,0.038119,0.0446189,-0.116637,0.0107231,-0.0315062,-0.0876697,-0.0829733,1.23559,1.34243,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0255047
1564,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18327,0.165396,0.00248102,0.000436451,-0.0542393,-0.187992,0.00562933,-0.0529368,-0.0101737,-0.00283356,0.000162021,0.0286731,0.0411074,0.00416353,-0.0352636,1.36492,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0841419
1565,23000,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19229,0.123608,0.00248102,0.000436451,-0.0632628,-0.197015,0.00562933,-0.0619603,-0.0191971,-0.011857,0.000162021,0.0286731,0.032084,-0.00485995,-0.0352636,1.35589,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.103441
1566,23000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22974,-0.0261135,0.000655577,0.000749658,-0.0683609,-0.202113,-0.0267269,-0.0994147,-0.0566515,-0.0493114,0.000162021,0.0286731,-0.00537039,-0.0423143,-0.0352636,1.31844,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0411711
1567,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20332,0.118925,-0.00551704,-0.00408543,-0.000920144,-0.0826037,-0.0284907,-0.0334428,0.0093204,0.0166605,-0.0393852,0.0286731,0.0210543,-0.0158896,-0.0352636,1.34486,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0557219
1568,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23531,0.118925,-0.00551704,-0.00408543,-0.0329117,-0.114595,-0.0284907,-0.0654344,-0.0226712,-0.0153311,-0.0393852,0.0286731,-0.0109373,-0.0478812,-0.0352636,1.31287,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00573862
1569,23000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23402,-0.0619853,-0.00423786,-0.00195694,-0.0300692,-0.111753,-0.030041,-0.0641421,-0.0213789,-0.0140388,-0.0393852,0.0286731,-0.009645,-0.0465889,-0.0352636,1.31416,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0525837
1570,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2508,0.302227,-0.0131111,-0.0104161,-0.0229058,-0.0100027,0.033725,0.0110259,0.0687408,-0.00824334,-0.0649944,-0.00530872,-0.0264226,-0.0633665,-0.0352636,1.29739,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.297642
1571,23000,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26798,0.254602,-0.0131111,-0.0104161,-0.0400887,-0.0271856,0.033725,-0.00615697,0.0515579,-0.0254262,-0.0649944,-0.00530872,-0.0436054,-0.0805494,-0.0352636,1.2802,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0953714
1572,23000,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27562,0.211829,-0.0131111,-0.0104161,-0.0477339,-0.0348309,0.033725,-0.0138023,0.0439126,-0.0330715,-0.0649944,-0.00530872,-0.0512507,-0.0881946,-0.0352636,1.27256,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.10008
1573,23000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27989,0.0207559,-0.0128247,-0.00875151,-0.0495355,-0.0366324,0.0312662,-0.0180626,0.0396523,-0.0373318,-0.0649944,-0.00530872,-0.0555111,-0.092455,-0.0352636,1.2683,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.005171
1574,23000,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30781,-0.00178751,-0.000931805,-0.000811562,0.0548913,0.0650279,0.0877039,-0.00262964,0.0319448,-0.0105861,-0.0823667,0.015422,-0.016552,-0.0534959,-0.102147,1.24037,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00116352
1575,23000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33815,-0.00178751,-0.000931805,-0.000811562,0.024553,0.0346896,0.0877039,-0.0329679,0.00160652,-0.0409243,-0.0823667,0.015422,-0.0468903,-0.0838342,-0.102147,1.21003,1.3808,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0426546
32768
1,14230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55135,4.28809e-05,4.30309e-05,4.60621e-05,5.00463e-05,5.59181e-05,0.000130044,0.000347346,0.000248621,-0.00580511,-0.0223398,-0.0141238,-0.117153,-0.174156,-0.164682,1.02275,1.35488,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.826286
2,14230,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58678,0.168129,0.000255546,-0.00152143,-0.00157359,0.352002,0.0171047,0.0146176,0.0102489,0.00118139,-0.00619895,-0.00251661,-0.00432889,0.0906114,0.113823,0.74932,1.12893,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0622897
3,14230,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39346,-0.0660205,0.00281259,0.00305346,0.00667158,0.281535,0.0170382,0.0145294,0.0104189,0.00385885,-0.000262848,0.0179689,0.0371801,0.204055,0.307941,0.650174,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0502511
4,14230,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26201,0.0897106,0.0103691,-0.0362964,0.00388703,-0.0175025,-0.101548,0.031919,-0.0148221,0.0124857,0.0268933,0.00279073,0.0117807,0.212247,0.382796,0.646442,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0691848
5,14230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13891,-0.19553,-0.000238067,0.00152901,0.00177068,-0.316266,-0.0160721,-0.0138047,-0.0100824,-0.00435501,0.0091206,0.0203264,0.0609908,0.187418,0.375616,0.626448,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0505712
6,14230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05747,-0.164959,-0.000205542,0.00156335,0.00181496,-0.316212,-0.0160373,-0.0138445,-0.0112548,-0.00226679,-0.0163627,0.0145262,0.123549,0.194998,0.349275,0.635783,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.05114
7,14230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.978648,-0.161894,-0.000152674,0.00158311,0.00204133,-0.282264,-0.0156115,-0.0136496,-0.0110514,-0.00657655,-0.0057931,0.05136,0.047463,0.20632,0.349989,0.62938,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.00072039
8,14230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88979,-0.165004,-0.000248738,0.00151867,0.00175771,-0.316309,-0.0161769,-0.0139244,-0.00924073,-0.00405243,0.00802218,0.0770072,0.0320007,0.203014,0.370818,0.659396,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0496272
9,14230,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881649,0.159016,0.000163738,-0.00155904,-0.00230645,0.250576,0.014137,0.0103381,0.0088183,0.0101455,0.00352263,0.122136,-0.0411624,0.217289,0.420456,0.617898,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.1499
10,14230,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.916494,0.159016,-0.0346817,-0.0364045,-0.00230645,0.21573,0.014137,0.0103381,-0.0260272,-0.0246999,-0.0313228,0.0872909,-0.0411624,0.182444,0.385611,0.617898,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0292411
11,14230,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923773,0.0802624,-0.0384728,-0.0401956,-0.00579404,0.208452,0.014137,0.0103381,-0.0333058,-0.0319786,-0.0386015,0.0800122,-0.0411624,0.175165,0.378332,0.617898,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0073147
12,14230,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747925,0.0816543,-9.14616e-05,-0.00823426,0.0703763,-0.0569701,0.0740817,0.0643031,0.0290897,-0.0250868,-0.012957,0.0606256,0.0339171,0.268313,0.47148,0.700599,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.059898
13,14230,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758463,0.0401536,-0.0106298,-0.0187726,0.0703763,-0.0675085,0.0740817,0.0643031,0.0185513,-0.0356252,-0.0234953,0.0500873,0.0339171,0.257775,0.460941,0.700599,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0127927
14,14230,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.767605,-0.0352121,-0.0144914,-0.0226342,0.0650962,-0.0766502,0.0740817,0.0643031,0.00940964,-0.0447669,-0.032637,0.0409456,0.0339171,0.248633,0.4518,0.700599,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0449573
15,14230,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776258,-0.0415805,-0.000944595,-0.0117593,0.0267404,-0.0734998,0.0622778,0.0643031,0.00075619,-0.0534203,-0.0412905,0.0322922,0.0339171,0.239979,0.443146,0.700599,1.13549,0.655355,2.2413,1.81326,3.08283,0.405647,6.09237,3.45493,1.73027,0.286632,1.35534,0.584133,0.286896,1.9554,0.250941,2.42318,17.2211,0.0030627
